source_image_relpath,patch_relpath,patch_index,confidence,monitoring_station,transect,assigned_annotator
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5373.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5373\Coral24.JPG,24,0.2588,Harka Piloto D,T2,3
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5373.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5373\Coral31.JPG,31,0.1923,Harka Piloto D,T2,3
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5373.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5373\Coral3.JPG,3,0.7586,Harka Piloto D,T2,4
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5373.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5373\Coral18.JPG,18,0.3416,Harka Piloto D,T2,1
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5373.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5373\Coral8.JPG,8,0.4978,Harka Piloto D,T2,2
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5373.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5373\Coral30.JPG,30,0.1932,Harka Piloto D,T2,3
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5373.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5373\Coral10.JPG,10,0.4621,Harka Piloto D,T2,3
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5373.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5373\Coral1.JPG,1,0.816,Harka Piloto D,T2,3
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5373.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5373\Coral19.JPG,19,0.3354,Harka Piloto D,T2,1
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5373.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5373\Coral7.JPG,7,0.5045,Harka Piloto D,T2,2
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5373.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5373\Coral27.JPG,27,0.2468,Harka Piloto D,T2,1
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5373.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5373\Coral14.JPG,14,0.4133,Harka Piloto D,T2,3
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5373.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5373\Coral13.JPG,13,0.4319,Harka Piloto D,T2,2
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5365.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5365\Coral26.JPG,26,0.1511,Harka Piloto D,T2,2
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5365.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5365\Coral20.JPG,20,0.2742,Harka Piloto D,T2,2
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5365.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5365\Coral3.JPG,3,0.7038,Harka Piloto D,T2,5
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5365.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5365\Coral25.JPG,25,0.1545,Harka Piloto D,T2,2
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5365.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5365\Coral23.JPG,23,0.2268,Harka Piloto D,T2,1
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5365.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5365\Coral18.JPG,18,0.3166,Harka Piloto D,T2,2
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5365.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5365\Coral19.JPG,19,0.2864,Harka Piloto D,T2,5
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5365.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5365\Coral6.JPG,6,0.6259,Harka Piloto D,T2,2
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5365.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5365\Coral17.JPG,17,0.3193,Harka Piloto D,T2,3
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5365.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5365\Coral21.JPG,21,0.2525,Harka Piloto D,T2,4
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5365.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5365\Coral13.JPG,13,0.3777,Harka Piloto D,T2,3
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5365.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5365\Coral7.JPG,7,0.5886,Harka Piloto D,T2,2
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5365.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5365\Coral12.JPG,12,0.4267,Harka Piloto D,T2,2
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5365.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5365\Coral24.JPG,24,0.1783,Harka Piloto D,T2,5
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5365.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5365\Coral1.JPG,1,0.8505,Harka Piloto D,T2,5
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5365.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5365\Coral22.JPG,22,0.2424,Harka Piloto D,T2,1
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5365.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5365\Coral10.JPG,10,0.5138,Harka Piloto D,T2,3
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5365.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5365\Coral8.JPG,8,0.5627,Harka Piloto D,T2,1
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5365.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5365\Coral16.JPG,16,0.3324,Harka Piloto D,T2,2
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5365.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5365\Coral15.JPG,15,0.345,Harka Piloto D,T2,2
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5365.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5365\Coral5.JPG,5,0.6308,Harka Piloto D,T2,5
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5365.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5365\Coral14.JPG,14,0.3602,Harka Piloto D,T2,4
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5365.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5365\Coral2.JPG,2,0.8289,Harka Piloto D,T2,4
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5389.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5389\Coral20.JPG,20,0.1835,Harka Piloto D,T2,4
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5389.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5389\Coral17.JPG,17,0.2258,Harka Piloto D,T2,1
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5389.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5389\Coral9.JPG,9,0.405,Harka Piloto D,T2,5
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5389.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5389\Coral5.JPG,5,0.5388,Harka Piloto D,T2,5
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5389.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5389\Coral10.JPG,10,0.3678,Harka Piloto D,T2,1
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5389.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5389\Coral19.JPG,19,0.2122,Harka Piloto D,T2,2
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5389.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5389\Coral12.JPG,12,0.3621,Harka Piloto D,T2,2
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5389.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5389\Coral15.JPG,15,0.2678,Harka Piloto D,T2,3
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5389.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5389\Coral4.JPG,4,0.5401,Harka Piloto D,T2,5
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5389.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5389\Coral22.JPG,22,0.1515,Harka Piloto D,T2,4
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5389.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5389\Coral7.JPG,7,0.5237,Harka Piloto D,T2,1
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5389.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5389\Coral11.JPG,11,0.3661,Harka Piloto D,T2,5
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5389.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5389\Coral21.JPG,21,0.1516,Harka Piloto D,T2,2
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5389.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5389\Coral6.JPG,6,0.5345,Harka Piloto D,T2,2
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5389.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5389\Coral14.JPG,14,0.3243,Harka Piloto D,T2,5
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5389.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5389\Coral8.JPG,8,0.4299,Harka Piloto D,T2,4
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5389.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5389\Coral16.JPG,16,0.2478,Harka Piloto D,T2,2
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5389.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5389\Coral3.JPG,3,0.5559,Harka Piloto D,T2,4
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5389.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5389\Coral2.JPG,2,0.6104,Harka Piloto D,T2,5
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5375.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5375\Coral17.JPG,17,0.3224,Harka Piloto D,T2,3
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5375.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5375\Coral25.JPG,25,0.1981,Harka Piloto D,T2,3
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5375.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5375\Coral29.JPG,29,0.1677,Harka Piloto D,T2,5
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5375.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5375\Coral31.JPG,31,0.159,Harka Piloto D,T2,2
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5375.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5375\Coral6.JPG,6,0.6008,Harka Piloto D,T2,1
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5375.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5375\Coral3.JPG,3,0.7199,Harka Piloto D,T2,4
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5375.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5375\Coral9.JPG,9,0.4468,Harka Piloto D,T2,1
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5375.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5375\Coral30.JPG,30,0.1637,Harka Piloto D,T2,2
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5375.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5375\Coral26.JPG,26,0.1963,Harka Piloto D,T2,1
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5375.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5375\Coral11.JPG,11,0.4322,Harka Piloto D,T2,3
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5375.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5375\Coral16.JPG,16,0.3237,Harka Piloto D,T2,3
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5375.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5375\Coral20.JPG,20,0.2211,Harka Piloto D,T2,5
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5375.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5375\Coral14.JPG,14,0.3786,Harka Piloto D,T2,3
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5375.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5375\Coral4.JPG,4,0.654,Harka Piloto D,T2,5
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5375.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5375\Coral8.JPG,8,0.4746,Harka Piloto D,T2,4
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5375.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5375\Coral2.JPG,2,0.746,Harka Piloto D,T2,3
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5375.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5375\Coral1.JPG,1,0.7729,Harka Piloto D,T2,4
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5375.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5375\Coral21.JPG,21,0.2172,Harka Piloto D,T2,1
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5375.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5375\Coral22.JPG,22,0.2059,Harka Piloto D,T2,3
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5375.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5375\Coral18.JPG,18,0.2642,Harka Piloto D,T2,4
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5375.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5375\Coral19.JPG,19,0.2399,Harka Piloto D,T2,1
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5375.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5375\Coral27.JPG,27,0.1719,Harka Piloto D,T2,4
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5375.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5375\Coral7.JPG,7,0.5398,Harka Piloto D,T2,1
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5375.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5375\Coral12.JPG,12,0.4155,Harka Piloto D,T2,3
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5375.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5375\Coral5.JPG,5,0.6243,Harka Piloto D,T2,1
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5375.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5375\Coral15.JPG,15,0.3507,Harka Piloto D,T2,4
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5375.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5375\Coral28.JPG,28,0.17,Harka Piloto D,T2,1
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5375.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5375\Coral10.JPG,10,0.4326,Harka Piloto D,T2,3
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5357.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5357\Coral53.JPG,53,0.2333,Harka Piloto D,T2,2
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5357.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5357\Coral66.JPG,66,0.2021,Harka Piloto D,T2,4
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5357.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5357\Coral78.JPG,78,0.1672,Harka Piloto D,T2,1
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5357.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5357\Coral36.JPG,36,0.3563,Harka Piloto D,T2,3
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5357.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5357\Coral4.JPG,4,0.6759,Harka Piloto D,T2,4
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5357.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5357\Coral25.JPG,25,0.4594,Harka Piloto D,T2,3
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5357.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5357\Coral20.JPG,20,0.523,Harka Piloto D,T2,5
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5357.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5357\Coral31.JPG,31,0.391,Harka Piloto D,T2,5
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5357.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5357\Coral5.JPG,5,0.6749,Harka Piloto D,T2,4
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5357.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5357\Coral44.JPG,44,0.2965,Harka Piloto D,T2,5
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5357.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5357\Coral29.JPG,29,0.4401,Harka Piloto D,T2,2
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5357.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5357\Coral35.JPG,35,0.3623,Harka Piloto D,T2,3
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5357.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5357\Coral41.JPG,41,0.3113,Harka Piloto D,T2,2
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5357.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5357\Coral71.JPG,71,0.1904,Harka Piloto D,T2,5
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5357.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5357\Coral63.JPG,63,0.2066,Harka Piloto D,T2,4
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5357.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5357\Coral18.JPG,18,0.5382,Harka Piloto D,T2,4
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5357.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5357\Coral37.JPG,37,0.3555,Harka Piloto D,T2,5
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5357.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5357\Coral46.JPG,46,0.2883,Harka Piloto D,T2,3
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5357.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5357\Coral42.JPG,42,0.298,Harka Piloto D,T2,2
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5357.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5357\Coral22.JPG,22,0.5029,Harka Piloto D,T2,5
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5357.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5357\Coral85.JPG,85,0.1508,Harka Piloto D,T2,2
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5357.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5357\Coral55.JPG,55,0.2322,Harka Piloto D,T2,4
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5357.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5357\Coral45.JPG,45,0.2899,Harka Piloto D,T2,1
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5357.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5357\Coral33.JPG,33,0.3852,Harka Piloto D,T2,3
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5357.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5357\Coral38.JPG,38,0.3357,Harka Piloto D,T2,1
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5357.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5357\Coral14.JPG,14,0.5537,Harka Piloto D,T2,4
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5357.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5357\Coral27.JPG,27,0.4461,Harka Piloto D,T2,5
