source_image_relpath,patch_relpath,patch_index,confidence,monitoring_station,transect,assigned_annotator
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5360.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5360\Coral26.JPG,26,0.3707,Harka Piloto D,T2,2
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5360.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5360\Coral8.JPG,8,0.6613,Harka Piloto D,T2,2
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5360.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5360\Coral42.JPG,42,0.1623,Harka Piloto D,T2,2
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5360.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5360\Coral24.JPG,24,0.3991,Harka Piloto D,T2,2
Harka Piloto\2024_HPFS_JUL_D\HP_D_T2\GOPR3621.JPG,Harka Piloto\2024_HPFS_JUL_D\HP_D_T2\GOPR3621\Coral2.JPG,2,0.6865,Harka Piloto D,T2,2
Harka Piloto\2024_HPFS_JUL_D\HP_D_T2\GOPR3621.JPG,Harka Piloto\2024_HPFS_JUL_D\HP_D_T2\GOPR3621\Coral33.JPG,33,0.22,Harka Piloto D,T2,2
Harka Piloto\2024_HPFS_JUL_D\HP_D_T2\GOPR3621.JPG,Harka Piloto\2024_HPFS_JUL_D\HP_D_T2\GOPR3621\Coral45.JPG,45,0.153,Harka Piloto D,T2,2
Harka Piloto\2024_HPFS_JUL_D\HP_D_T2\GOPR3621.JPG,Harka Piloto\2024_HPFS_JUL_D\HP_D_T2\GOPR3621\Coral37.JPG,37,0.1771,Harka Piloto D,T2,2
Harka Piloto\2024_HPFS_JUL_D\HP_D_T2\GOPR3621.JPG,Harka Piloto\2024_HPFS_JUL_D\HP_D_T2\GOPR3621\Coral10.JPG,10,0.4168,Harka Piloto D,T2,2
Harka Piloto\2024_HPFS_JUL_D\HP_D_T2\GOPR3621.JPG,Harka Piloto\2024_HPFS_JUL_D\HP_D_T2\GOPR3621\Coral18.JPG,18,0.3082,Harka Piloto D,T2,2
Harka Piloto\2024_HPFS_JUL_D\HP_D_T2\GOPR3621.JPG,Harka Piloto\2024_HPFS_JUL_D\HP_D_T2\GOPR3621\Coral12.JPG,12,0.3857,Harka Piloto D,T2,2
Harka Piloto\2024_HPFS_JUL_D\HP_D_T2\GOPR3621.JPG,Harka Piloto\2024_HPFS_JUL_D\HP_D_T2\GOPR3621\Coral11.JPG,11,0.4127,Harka Piloto D,T2,2
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5376.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5376\Coral26.JPG,26,0.2007,Harka Piloto D,T2,2
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5376.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5376\Coral2.JPG,2,0.5834,Harka Piloto D,T2,2
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5376.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5376\Coral9.JPG,9,0.4014,Harka Piloto D,T2,2
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5376.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5376\Coral14.JPG,14,0.3403,Harka Piloto D,T2,2
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5373.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5373\Coral26.JPG,26,0.2468,Harka Piloto D,T2,2
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5373.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5373\Coral5.JPG,5,0.6691,Harka Piloto D,T2,2
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5373.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5373\Coral2.JPG,2,0.7703,Harka Piloto D,T2,2
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5373.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5373\Coral8.JPG,8,0.4978,Harka Piloto D,T2,2
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5373.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5373\Coral7.JPG,7,0.5045,Harka Piloto D,T2,2
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5373.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5373\Coral13.JPG,13,0.4319,Harka Piloto D,T2,2
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5365.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5365\Coral26.JPG,26,0.1511,Harka Piloto D,T2,2
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5365.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5365\Coral20.JPG,20,0.2742,Harka Piloto D,T2,2
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5365.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5365\Coral25.JPG,25,0.1545,Harka Piloto D,T2,2
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5365.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5365\Coral18.JPG,18,0.3166,Harka Piloto D,T2,2
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5365.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5365\Coral6.JPG,6,0.6259,Harka Piloto D,T2,2
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5365.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5365\Coral7.JPG,7,0.5886,Harka Piloto D,T2,2
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5365.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5365\Coral12.JPG,12,0.4267,Harka Piloto D,T2,2
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5365.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5365\Coral16.JPG,16,0.3324,Harka Piloto D,T2,2
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5365.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5365\Coral15.JPG,15,0.345,Harka Piloto D,T2,2
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5389.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5389\Coral19.JPG,19,0.2122,Harka Piloto D,T2,2
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5389.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5389\Coral12.JPG,12,0.3621,Harka Piloto D,T2,2
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5389.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5389\Coral21.JPG,21,0.1516,Harka Piloto D,T2,2
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5389.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5389\Coral6.JPG,6,0.5345,Harka Piloto D,T2,2
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5389.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5389\Coral16.JPG,16,0.2478,Harka Piloto D,T2,2
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5375.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5375\Coral31.JPG,31,0.159,Harka Piloto D,T2,2
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5375.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5375\Coral30.JPG,30,0.1637,Harka Piloto D,T2,2
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5357.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5357\Coral53.JPG,53,0.2333,Harka Piloto D,T2,2
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5357.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5357\Coral29.JPG,29,0.4401,Harka Piloto D,T2,2
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5357.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5357\Coral41.JPG,41,0.3113,Harka Piloto D,T2,2
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5357.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5357\Coral42.JPG,42,0.298,Harka Piloto D,T2,2
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5357.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5357\Coral85.JPG,85,0.1508,Harka Piloto D,T2,2
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5357.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5357\Coral32.JPG,32,0.3909,Harka Piloto D,T2,2
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5357.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5357\Coral8.JPG,8,0.6257,Harka Piloto D,T2,2
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5357.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5357\Coral51.JPG,51,0.2388,Harka Piloto D,T2,2
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5357.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5357\Coral82.JPG,82,0.1574,Harka Piloto D,T2,2
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5357.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5357\Coral11.JPG,11,0.5761,Harka Piloto D,T2,2
Harka Piloto\2024_HPFS_JUL_D\HP_D_T3\GOPR3673.JPG,Harka Piloto\2024_HPFS_JUL_D\HP_D_T3\GOPR3673\Coral5.JPG,5,0.4557,Harka Piloto D,T3,2
Harka Piloto\2024_HPFS_JUL_D\HP_D_T3\GOPR3683.JPG,Harka Piloto\2024_HPFS_JUL_D\HP_D_T3\GOPR3683\Coral8.JPG,8,0.6201,Harka Piloto D,T3,2
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T3\GOPR5411.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T3\GOPR5411\Coral13.JPG,13,0.2751,Harka Piloto D,T3,2
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T3\GOPR5410.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T3\GOPR5410\Coral6.JPG,6,0.4424,Harka Piloto D,T3,2
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T3\GOPR5442.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T3\GOPR5442\Coral28.JPG,28,0.2145,Harka Piloto D,T3,2
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T3\GOPR5452.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T3\GOPR5452\Coral28.JPG,28,0.3091,Harka Piloto D,T3,2
Harka Piloto\2024_HPFS_JUL_D\HP_D_T3\GOPR3688.JPG,Harka Piloto\2024_HPFS_JUL_D\HP_D_T3\GOPR3688\Coral50.JPG,50,0.1776,Harka Piloto D,T3,2
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T3\GOPR5407.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T3\GOPR5407\Coral16.JPG,16,0.2806,Harka Piloto D,T3,2
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T3\GOPR5449.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T3\GOPR5449\Coral2.JPG,2,0.5568,Harka Piloto D,T3,2
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T3\GOPR5422.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T3\GOPR5422\Coral20.JPG,20,0.226,Harka Piloto D,T3,2
Harka Piloto\2024_HPFS_JUL_D\HP_D_T3\GOPR3715.JPG,Harka Piloto\2024_HPFS_JUL_D\HP_D_T3\GOPR3715\Coral2.JPG,2,0.4664,Harka Piloto D,T3,2
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T3\GOPR5409.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T3\GOPR5409\Coral11.JPG,11,0.2209,Harka Piloto D,T3,2
Harka Piloto\2024_HPFS_JUL_D\HP_D_T3\GOPR3705.JPG,Harka Piloto\2024_HPFS_JUL_D\HP_D_T3\GOPR3705\Coral9.JPG,9,0.4677,Harka Piloto D,T3,2
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T3\GOPR5421.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T3\GOPR5421\Coral18.JPG,18,0.4139,Harka Piloto D,T3,2
Harka Piloto\2024_HPFS_JUL_D\HP_D_T3\GOPR3710.JPG,Harka Piloto\2024_HPFS_JUL_D\HP_D_T3\GOPR3710\Coral16.JPG,16,0.2487,Harka Piloto D,T3,2
Harka Piloto\2024_HPFS_JUL_D\HP_D_T3\GOPR3681.JPG,Harka Piloto\2024_HPFS_JUL_D\HP_D_T3\GOPR3681\Coral13.JPG,13,0.1695,Harka Piloto D,T3,2
Harka Piloto\2024_HPFS_JUL_D\HP_D_T3\GOPR3696.JPG,Harka Piloto\2024_HPFS_JUL_D\HP_D_T3\GOPR3696\Coral39.JPG,39,0.1601,Harka Piloto D,T3,2
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T3\GOPR5441.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T3\GOPR5441\Coral1.JPG,1,0.6962,Harka Piloto D,T3,2
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T3\GOPR5451.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T3\GOPR5451\Coral1.JPG,1,0.8289,Harka Piloto D,T3,2
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T3\GOPR5431.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T3\GOPR5431\Coral13.JPG,13,0.274,Harka Piloto D,T3,2
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T3\GOPR5459.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T3\GOPR5459\Coral39.JPG,39,0.1636,Harka Piloto D,T3,2
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T3\GOPR5425.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T3\GOPR5425\Coral22.JPG,22,0.3478,Harka Piloto D,T3,2
Harka Piloto\2024_HPFS_JUL_D\HP_D_T3\GOPR3680.JPG,Harka Piloto\2024_HPFS_JUL_D\HP_D_T3\GOPR3680\Coral10.JPG,10,0.4135,Harka Piloto D,T3,2
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T3\GOPR5428.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T3\GOPR5428\Coral2.JPG,2,0.773,Harka Piloto D,T3,2
Harka Piloto\2024_HPFS_JUL_D\HP_D_T3\GOPR3711.JPG,Harka Piloto\2024_HPFS_JUL_D\HP_D_T3\GOPR3711\Coral25.JPG,25,0.2231,Harka Piloto D,T3,2
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T3\GOPR5437.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T3\GOPR5437\Coral14.JPG,14,0.224,Harka Piloto D,T3,2
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T3\GOPR5410.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T3\GOPR5410\Coral16.JPG,16,0.1808,Harka Piloto D,T3,2
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T3\GOPR5433.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T3\GOPR5433\Coral15.JPG,15,0.1697,Harka Piloto D,T3,2
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T3\GOPR5449.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T3\GOPR5449\Coral9.JPG,9,0.4056,Harka Piloto D,T3,2
Harka Piloto\2024_HPFS_JUL_D\HP_D_T3\GOPR3715.JPG,Harka Piloto\2024_HPFS_JUL_D\HP_D_T3\GOPR3715\Coral19.JPG,19,0.2,Harka Piloto D,T3,2
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T3\GOPR5409.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T3\GOPR5409\Coral9.JPG,9,0.251,Harka Piloto D,T3,2
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T3\GOPR5443.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T3\GOPR5443\Coral15.JPG,15,0.3038,Harka Piloto D,T3,2
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T3\GOPR5424.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T3\GOPR5424\Coral4.JPG,4,0.6758,Harka Piloto D,T3,2
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T3\GOPR5457.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T3\GOPR5457\Coral8.JPG,8,0.5978,Harka Piloto D,T3,2
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T3\GOPR5421.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T3\GOPR5421\Coral30.JPG,30,0.1529,Harka Piloto D,T3,2
Harka Piloto\2024_HPFS_JUL_D\HP_D_T3\GOPR3681.JPG,Harka Piloto\2024_HPFS_JUL_D\HP_D_T3\GOPR3681\Coral5.JPG,5,0.4556,Harka Piloto D,T3,2
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T3\GOPR5438.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T3\GOPR5438\Coral9.JPG,9,0.2588,Harka Piloto D,T3,2
Harka Piloto\2024_HPFS_JUL_D\HP_D_T3\GOPR3685.JPG,Harka Piloto\2024_HPFS_JUL_D\HP_D_T3\GOPR3685\Coral15.JPG,15,0.2046,Harka Piloto D,T3,2
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T3\GOPR5432.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T3\GOPR5432\Coral4.JPG,4,0.4723,Harka Piloto D,T3,2
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T3\GOPR5451.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T3\GOPR5451\Coral34.JPG,34,0.1764,Harka Piloto D,T3,2
Harka Piloto\2024_HPFS_JUL_D\HP_D_T3\GOPR3694.JPG,Harka Piloto\2024_HPFS_JUL_D\HP_D_T3\GOPR3694\Coral17.JPG,17,0.3858,Harka Piloto D,T3,2
Harka Piloto\2024_HPFS_JUL_D\HP_D_T3\GOPR3716.JPG,Harka Piloto\2024_HPFS_JUL_D\HP_D_T3\GOPR3716\Coral27.JPG,27,0.2004,Harka Piloto D,T3,2
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T3\GOPR5436.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T3\GOPR5436\Coral27.JPG,27,0.1701,Harka Piloto D,T3,2
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T3\GOPR5448.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T3\GOPR5448\Coral19.JPG,19,0.1833,Harka Piloto D,T3,2
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T3\GOPR5429.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T3\GOPR5429\Coral39.JPG,39,0.1589,Harka Piloto D,T3,2
Harka Piloto\2024_HPFS_JUL_D\HP_D_T3\GOPR3698.JPG,Harka Piloto\2024_HPFS_JUL_D\HP_D_T3\GOPR3698\Coral19.JPG,19,0.3079,Harka Piloto D,T3,2
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T3\GOPR5453.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T3\GOPR5453\Coral29.JPG,29,0.3416,Harka Piloto D,T3,2
Harka Piloto\2024_HPFS_JUL_D\HP_D_T3\GOPR3708.JPG,Harka Piloto\2024_HPFS_JUL_D\HP_D_T3\GOPR3708\Coral6.JPG,6,0.3912,Harka Piloto D,T3,2
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T3\GOPR5425.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T3\GOPR5425\Coral10.JPG,10,0.5693,Harka Piloto D,T3,2
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T3\GOPR5437.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T3\GOPR5437\Coral5.JPG,5,0.5486,Harka Piloto D,T3,2
Harka Piloto\2024_HPFS_JUL_D\HP_D_T3\GOPR3693.JPG,Harka Piloto\2024_HPFS_JUL_D\HP_D_T3\GOPR3693\Coral40.JPG,40,0.2542,Harka Piloto D,T3,2
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T3\GOPR5452.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T3\GOPR5452\Coral6.JPG,6,0.5277,Harka Piloto D,T3,2
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T3\GOPR5424.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T3\GOPR5424\Coral39.JPG,39,0.1808,Harka Piloto D,T3,2
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T3\GOPR5421.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T3\GOPR5421\Coral15.JPG,15,0.4482,Harka Piloto D,T3,2
Harka Piloto\2024_HPFS_JUL_D\HP_D_T3\GOPR3685.JPG,Harka Piloto\2024_HPFS_JUL_D\HP_D_T3\GOPR3685\Coral21.JPG,21,0.1695,Harka Piloto D,T3,2
Harka Piloto\2024_HPFS_JUL_D\HP_D_T3\GOPR3718.JPG,Harka Piloto\2024_HPFS_JUL_D\HP_D_T3\GOPR3718\Coral15.JPG,15,0.5303,Harka Piloto D,T3,2
Harka Piloto\2024_HPFS_JUL_D\HP_D_T3\GOPR3719.JPG,Harka Piloto\2024_HPFS_JUL_D\HP_D_T3\GOPR3719\Coral49.JPG,49,0.2428,Harka Piloto D,T3,2
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T3\GOPR5418.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T3\GOPR5418\Coral41.JPG,41,0.1729,Harka Piloto D,T3,2
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T3\GOPR5432.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T3\GOPR5432\Coral8.JPG,8,0.3065,Harka Piloto D,T3,2
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T3\GOPR5426.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T3\GOPR5426\Coral32.JPG,32,0.2072,Harka Piloto D,T3,2
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T3\GOPR5439.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T3\GOPR5439\Coral2.JPG,2,0.5193,Harka Piloto D,T3,2
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T3\GOPR5412.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T3\GOPR5412\Coral22.JPG,22,0.4672,Harka Piloto D,T3,2
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T3\GOPR5458.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T3\GOPR5458\Coral5.JPG,5,0.5895,Harka Piloto D,T3,2
Harka Piloto\2024_HPFS_JUL_D\HP_D_T3\GOPR3670.JPG,Harka Piloto\2024_HPFS_JUL_D\HP_D_T3\GOPR3670\Coral64.JPG,64,0.1804,Harka Piloto D,T3,2
Harka Piloto\2024_HPFS_JUL_D\HP_D_T3\GOPR3670.JPG,Harka Piloto\2024_HPFS_JUL_D\HP_D_T3\GOPR3670\Coral36.JPG,36,0.2954,Harka Piloto D,T3,2
Harka Piloto\2024_HPFS_JUL_D\HP_D_T3\GOPR3670.JPG,Harka Piloto\2024_HPFS_JUL_D\HP_D_T3\GOPR3670\Coral54.JPG,54,0.2158,Harka Piloto D,T3,2
Harka Piloto\2024_HPFS_JUL_D\HP_D_T3\GOPR3670.JPG,Harka Piloto\2024_HPFS_JUL_D\HP_D_T3\GOPR3670\Coral13.JPG,13,0.5537,Harka Piloto D,T3,2
