source_image_relpath,patch_relpath,patch_index,confidence,monitoring_station,transect,assigned_annotator
Harka Piloto\2024_HPFS_JUL_D\HP_D_T1\GOPR3563.JPG,Harka Piloto\2024_HPFS_JUL_D\HP_D_T1\GOPR3563\Coral41.JPG,41,0.1851,Harka Piloto D,T1,3
Harka Piloto\2024_HPFS_JUL_D\HP_D_T1\GOPR3563.JPG,Harka Piloto\2024_HPFS_JUL_D\HP_D_T1\GOPR3563\Coral28.JPG,28,0.2946,Harka Piloto D,T1,3
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T1\GOPR5294.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T1\GOPR5294\Coral52.JPG,52,0.1505,Harka Piloto D,T1,3
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T1\GOPR5294.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T1\GOPR5294\Coral51.JPG,51,0.1586,Harka Piloto D,T1,3
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T1\GOPR5294.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T1\GOPR5294\Coral15.JPG,15,0.5255,Harka Piloto D,T1,3
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T1\GOPR5294.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T1\GOPR5294\Coral26.JPG,26,0.3459,Harka Piloto D,T1,3
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T1\GOPR5294.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T1\GOPR5294\Coral9.JPG,9,0.6388,Harka Piloto D,T1,3
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5369.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5369\Coral14.JPG,14,0.3699,Harka Piloto D,T2,3
Harka Piloto\2024_HPFS_JUL_D\HP_D_T2\GOPR3616.JPG,Harka Piloto\2024_HPFS_JUL_D\HP_D_T2\GOPR3616\Coral15.JPG,15,0.3551,Harka Piloto D,T2,3
Harka Piloto\2024_HPFS_JUL_D\HP_D_T2\GOPR3657.JPG,Harka Piloto\2024_HPFS_JUL_D\HP_D_T2\GOPR3657\Coral1.JPG,1,0.7697,Harka Piloto D,T2,3
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5398.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5398\Coral10.JPG,10,0.5195,Harka Piloto D,T2,3
Harka Piloto\2024_HPFS_JUL_D\HP_D_T2\GOPR3633.JPG,Harka Piloto\2024_HPFS_JUL_D\HP_D_T2\GOPR3633\Coral3.JPG,3,0.6618,Harka Piloto D,T2,3
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5370.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5370\Coral27.JPG,27,0.354,Harka Piloto D,T2,3
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5395.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5395\Coral1.JPG,1,0.7181,Harka Piloto D,T2,3
Harka Piloto\2024_HPFS_JUL_D\HP_D_T2\GOPR3648.JPG,Harka Piloto\2024_HPFS_JUL_D\HP_D_T2\GOPR3648\Coral5.JPG,5,0.6595,Harka Piloto D,T2,3
Harka Piloto\2024_HPFS_JUL_D\HP_D_T2\GOPR3649.JPG,Harka Piloto\2024_HPFS_JUL_D\HP_D_T2\GOPR3649\Coral28.JPG,28,0.192,Harka Piloto D,T2,3
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5354.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5354\Coral40.JPG,40,0.226,Harka Piloto D,T2,3
Harka Piloto\2024_HPFS_JUL_D\HP_D_T2\GOPR3643.JPG,Harka Piloto\2024_HPFS_JUL_D\HP_D_T2\GOPR3643\Coral20.JPG,20,0.4249,Harka Piloto D,T2,3
Harka Piloto\2024_HPFS_JUL_D\HP_D_T2\GOPR3632.JPG,Harka Piloto\2024_HPFS_JUL_D\HP_D_T2\GOPR3632\Coral10.JPG,10,0.315,Harka Piloto D,T2,3
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5380.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5380\Coral10.JPG,10,0.2958,Harka Piloto D,T2,3
Harka Piloto\2024_HPFS_JUL_D\HP_D_T2\GOPR3655.JPG,Harka Piloto\2024_HPFS_JUL_D\HP_D_T2\GOPR3655\Coral34.JPG,34,0.265,Harka Piloto D,T2,3
Harka Piloto\2024_HPFS_JUL_D\HP_D_T2\GOPR3644.JPG,Harka Piloto\2024_HPFS_JUL_D\HP_D_T2\GOPR3644\Coral18.JPG,18,0.4209,Harka Piloto D,T2,3
Harka Piloto\2024_HPFS_JUL_D\HP_D_T2\GOPR3626.JPG,Harka Piloto\2024_HPFS_JUL_D\HP_D_T2\GOPR3626\Coral16.JPG,16,0.5465,Harka Piloto D,T2,3
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5399.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5399\Coral24.JPG,24,0.2207,Harka Piloto D,T2,3
Harka Piloto\2024_HPFS_JUL_D\HP_D_T2\GOPR3646.JPG,Harka Piloto\2024_HPFS_JUL_D\HP_D_T2\GOPR3646\Coral13.JPG,13,0.5327,Harka Piloto D,T2,3
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5360.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5360\Coral11.JPG,11,0.581,Harka Piloto D,T2,3
Harka Piloto\2024_HPFS_JUL_D\HP_D_T2\GOPR3621.JPG,Harka Piloto\2024_HPFS_JUL_D\HP_D_T2\GOPR3621\Coral19.JPG,19,0.3072,Harka Piloto D,T2,3
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5389.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5389\Coral1.JPG,1,0.7637,Harka Piloto D,T2,3
Harka Piloto\2024_HPFS_JUL_D\HP_D_T2\GOPR3625.JPG,Harka Piloto\2024_HPFS_JUL_D\HP_D_T2\GOPR3625\Coral2.JPG,2,0.7578,Harka Piloto D,T2,3
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5364.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5364\Coral17.JPG,17,0.4369,Harka Piloto D,T2,3
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5352.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5352\Coral41.JPG,41,0.2336,Harka Piloto D,T2,3
Harka Piloto\2024_HPFS_JUL_D\HP_D_T2\GOPR3633.JPG,Harka Piloto\2024_HPFS_JUL_D\HP_D_T2\GOPR3633\Coral23.JPG,23,0.3658,Harka Piloto D,T2,3
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5370.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5370\Coral50.JPG,50,0.1985,Harka Piloto D,T2,3
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5356.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5356\Coral16.JPG,16,0.2327,Harka Piloto D,T2,3
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5378.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5378\Coral5.JPG,5,0.5741,Harka Piloto D,T2,3
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5363.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5363\Coral31.JPG,31,0.1914,Harka Piloto D,T2,3
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5377.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5377\Coral17.JPG,17,0.272,Harka Piloto D,T2,3
Harka Piloto\2024_HPFS_JUL_D\HP_D_T2\GOPR3665.JPG,Harka Piloto\2024_HPFS_JUL_D\HP_D_T2\GOPR3665\Coral50.JPG,50,0.1676,Harka Piloto D,T2,3
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5388.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5388\Coral10.JPG,10,0.3588,Harka Piloto D,T2,3
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5394.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5394\Coral18.JPG,18,0.3561,Harka Piloto D,T2,3
Harka Piloto\2024_HPFS_JUL_D\HP_D_T2\GOPR3637.JPG,Harka Piloto\2024_HPFS_JUL_D\HP_D_T2\GOPR3637\Coral1.JPG,1,0.6966,Harka Piloto D,T2,3
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5372.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5372\Coral27.JPG,27,0.3267,Harka Piloto D,T2,3
Harka Piloto\2024_HPFS_JUL_D\HP_D_T2\GOPR3627.JPG,Harka Piloto\2024_HPFS_JUL_D\HP_D_T2\GOPR3627\Coral29.JPG,29,0.259,Harka Piloto D,T2,3
Harka Piloto\2024_HPFS_JUL_D\HP_D_T2\GOPR3636.JPG,Harka Piloto\2024_HPFS_JUL_D\HP_D_T2\GOPR3636\Coral3.JPG,3,0.6782,Harka Piloto D,T2,3
Harka Piloto\2024_HPFS_JUL_D\HP_D_T2\GOPR3644.JPG,Harka Piloto\2024_HPFS_JUL_D\HP_D_T2\GOPR3644\Coral22.JPG,22,0.3692,Harka Piloto D,T2,3
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5360.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5360\Coral5.JPG,5,0.7751,Harka Piloto D,T2,3
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5389.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5389\Coral18.JPG,18,0.2163,Harka Piloto D,T2,3
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5390.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5390\Coral6.JPG,6,0.6273,Harka Piloto D,T2,3
Harka Piloto\2024_HPFS_JUL_D\HP_D_T2\GOPR3618.JPG,Harka Piloto\2024_HPFS_JUL_D\HP_D_T2\GOPR3618\Coral48.JPG,48,0.2719,Harka Piloto D,T2,3
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5367.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5367\Coral40.JPG,40,0.1507,Harka Piloto D,T2,3
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5381.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5381\Coral5.JPG,5,0.4289,Harka Piloto D,T2,3
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5356.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5356\Coral22.JPG,22,0.1832,Harka Piloto D,T2,3
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5362.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5362\Coral26.JPG,26,0.2046,Harka Piloto D,T2,3
Harka Piloto\2024_HPFS_JUL_D\HP_D_T2\GOPR3629.JPG,Harka Piloto\2024_HPFS_JUL_D\HP_D_T2\GOPR3629\Coral11.JPG,11,0.4975,Harka Piloto D,T2,3
Harka Piloto\2024_HPFS_JUL_D\HP_D_T2\GOPR3617.JPG,Harka Piloto\2024_HPFS_JUL_D\HP_D_T2\GOPR3617\Coral45.JPG,45,0.1811,Harka Piloto D,T2,3
Harka Piloto\2024_HPFS_JUL_D\HP_D_T2\GOPR3651.JPG,Harka Piloto\2024_HPFS_JUL_D\HP_D_T2\GOPR3651\Coral3.JPG,3,0.5122,Harka Piloto D,T2,3
Harka Piloto\2024_HPFS_JUL_D\HP_D_T2\GOPR3635.JPG,Harka Piloto\2024_HPFS_JUL_D\HP_D_T2\GOPR3635\Coral82.JPG,82,0.2119,Harka Piloto D,T2,3
Harka Piloto\2024_HPFS_JUL_D\HP_D_T2\GOPR3645.JPG,Harka Piloto\2024_HPFS_JUL_D\HP_D_T2\GOPR3645\Coral10.JPG,10,0.5788,Harka Piloto D,T2,3
Harka Piloto\2024_HPFS_JUL_D\HP_D_T2\GOPR3620.JPG,Harka Piloto\2024_HPFS_JUL_D\HP_D_T2\GOPR3620\Coral14.JPG,14,0.6546,Harka Piloto D,T2,3
Harka Piloto\2024_HPFS_JUL_D\HP_D_T2\GOPR3627.JPG,Harka Piloto\2024_HPFS_JUL_D\HP_D_T2\GOPR3627\Coral31.JPG,31,0.2553,Harka Piloto D,T2,3
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5384.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5384\Coral6.JPG,6,0.5246,Harka Piloto D,T2,3
Harka Piloto\2024_HPFS_JUL_D\HP_D_T2\GOPR3655.JPG,Harka Piloto\2024_HPFS_JUL_D\HP_D_T2\GOPR3655\Coral40.JPG,40,0.2294,Harka Piloto D,T2,3
Harka Piloto\2024_HPFS_JUL_D\HP_D_T2\GOPR3642.JPG,Harka Piloto\2024_HPFS_JUL_D\HP_D_T2\GOPR3642\Coral45.JPG,45,0.2327,Harka Piloto D,T2,3
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5360.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5360\Coral40.JPG,40,0.1705,Harka Piloto D,T2,3
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5360.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5360\Coral2.JPG,2,0.7834,Harka Piloto D,T2,3
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5360.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5360\Coral20.JPG,20,0.4249,Harka Piloto D,T2,3
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5360.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5360\Coral27.JPG,27,0.3182,Harka Piloto D,T2,3
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5360.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5360\Coral34.JPG,34,0.23,Harka Piloto D,T2,3
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5360.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5360\Coral6.JPG,6,0.752,Harka Piloto D,T2,3
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5360.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5360\Coral22.JPG,22,0.4096,Harka Piloto D,T2,3
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5360.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5360\Coral33.JPG,33,0.2444,Harka Piloto D,T2,3
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5360.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5360\Coral37.JPG,37,0.202,Harka Piloto D,T2,3
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5360.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5360\Coral41.JPG,41,0.1647,Harka Piloto D,T2,3
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5360.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5360\Coral3.JPG,3,0.7797,Harka Piloto D,T2,3
Harka Piloto\2024_HPFS_JUL_D\HP_D_T2\GOPR3621.JPG,Harka Piloto\2024_HPFS_JUL_D\HP_D_T2\GOPR3621\Coral14.JPG,14,0.3661,Harka Piloto D,T2,3
Harka Piloto\2024_HPFS_JUL_D\HP_D_T2\GOPR3621.JPG,Harka Piloto\2024_HPFS_JUL_D\HP_D_T2\GOPR3621\Coral34.JPG,34,0.1918,Harka Piloto D,T2,3
Harka Piloto\2024_HPFS_JUL_D\HP_D_T2\GOPR3621.JPG,Harka Piloto\2024_HPFS_JUL_D\HP_D_T2\GOPR3621\Coral31.JPG,31,0.2287,Harka Piloto D,T2,3
Harka Piloto\2024_HPFS_JUL_D\HP_D_T2\GOPR3621.JPG,Harka Piloto\2024_HPFS_JUL_D\HP_D_T2\GOPR3621\Coral5.JPG,5,0.5012,Harka Piloto D,T2,3
Harka Piloto\2024_HPFS_JUL_D\HP_D_T2\GOPR3621.JPG,Harka Piloto\2024_HPFS_JUL_D\HP_D_T2\GOPR3621\Coral41.JPG,41,0.1603,Harka Piloto D,T2,3
Harka Piloto\2024_HPFS_JUL_D\HP_D_T2\GOPR3621.JPG,Harka Piloto\2024_HPFS_JUL_D\HP_D_T2\GOPR3621\Coral43.JPG,43,0.1546,Harka Piloto D,T2,3
Harka Piloto\2024_HPFS_JUL_D\HP_D_T2\GOPR3621.JPG,Harka Piloto\2024_HPFS_JUL_D\HP_D_T2\GOPR3621\Coral3.JPG,3,0.5971,Harka Piloto D,T2,3
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5376.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5376\Coral19.JPG,19,0.2762,Harka Piloto D,T2,3
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5376.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5376\Coral16.JPG,16,0.3303,Harka Piloto D,T2,3
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5376.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5376\Coral10.JPG,10,0.3998,Harka Piloto D,T2,3
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5376.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5376\Coral8.JPG,8,0.4168,Harka Piloto D,T2,3
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5376.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5376\Coral13.JPG,13,0.3516,Harka Piloto D,T2,3
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5373.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5373\Coral16.JPG,16,0.4039,Harka Piloto D,T2,3
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5373.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5373\Coral12.JPG,12,0.4377,Harka Piloto D,T2,3
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5373.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5373\Coral24.JPG,24,0.2588,Harka Piloto D,T2,3
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5373.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5373\Coral31.JPG,31,0.1923,Harka Piloto D,T2,3
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5373.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5373\Coral30.JPG,30,0.1932,Harka Piloto D,T2,3
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5373.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5373\Coral10.JPG,10,0.4621,Harka Piloto D,T2,3
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5373.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5373\Coral1.JPG,1,0.816,Harka Piloto D,T2,3
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5373.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5373\Coral14.JPG,14,0.4133,Harka Piloto D,T2,3
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5365.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5365\Coral17.JPG,17,0.3193,Harka Piloto D,T2,3
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5365.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5365\Coral13.JPG,13,0.3777,Harka Piloto D,T2,3
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5365.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5365\Coral10.JPG,10,0.5138,Harka Piloto D,T2,3
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5389.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5389\Coral15.JPG,15,0.2678,Harka Piloto D,T2,3
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5375.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5375\Coral17.JPG,17,0.3224,Harka Piloto D,T2,3
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5375.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5375\Coral25.JPG,25,0.1981,Harka Piloto D,T2,3
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5375.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5375\Coral11.JPG,11,0.4322,Harka Piloto D,T2,3
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5375.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5375\Coral16.JPG,16,0.3237,Harka Piloto D,T2,3
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5375.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5375\Coral14.JPG,14,0.3786,Harka Piloto D,T2,3
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5375.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5375\Coral2.JPG,2,0.746,Harka Piloto D,T2,3
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5375.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5375\Coral22.JPG,22,0.2059,Harka Piloto D,T2,3
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5375.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5375\Coral12.JPG,12,0.4155,Harka Piloto D,T2,3
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5375.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5375\Coral10.JPG,10,0.4326,Harka Piloto D,T2,3
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5357.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5357\Coral36.JPG,36,0.3563,Harka Piloto D,T2,3
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5357.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5357\Coral25.JPG,25,0.4594,Harka Piloto D,T2,3
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5357.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5357\Coral35.JPG,35,0.3623,Harka Piloto D,T2,3
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5357.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5357\Coral46.JPG,46,0.2883,Harka Piloto D,T2,3
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5357.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5357\Coral33.JPG,33,0.3852,Harka Piloto D,T2,3
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5357.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5357\Coral76.JPG,76,0.1746,Harka Piloto D,T2,3
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5357.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5357\Coral80.JPG,80,0.161,Harka Piloto D,T2,3
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5357.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5357\Coral54.JPG,54,0.2329,Harka Piloto D,T2,3
Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5357.JPG,Harka Piloto\2024_AUG_HPFS_D\2024_AUG_HPFS_D_T2\GOPR5357\Coral47.JPG,47,0.275,Harka Piloto D,T2,3
